time_step,x_accel,y_accel,z_accel,user_id
95.05,-4.4811,7.9270000000000005,-3.1735,1
95.08,-5.8159,9.003,-4.3994,1
95.11,-7.0417,9.9156,-4.7535,1
95.14,-5.6252,8.4719,-3.1735,1
95.17,-2.3699,6.6604,-1.6889,1
95.2,-1.5255,5.6661,1.4574,1
95.23,-3.4868,5.1757,1.0759999999999998,1
95.26,-4.2087,3.909,-0.23155,1
95.29,-3.8273,4.7126,-1.3076,1
95.32,-3.2961,6.5514,-2.6423,1
95.35,-4.3313,7.8589,-2.3018,1
95.38,-6.7012,9.4253,0.42223,1
95.41,-7.6955,9.9156,-0.29965,1
95.44,-6.7829,10.27,-1.1169,1
95.47,-6.1292,11.564,-1.4574,1
95.5,-6.9328,11.754000000000001,-2.6423,1
95.53,-6.5514,10.883,-3.8273,1
95.56,-2.9556,10.12,-3.2553,1
95.59,0.50395,10.992,-1.9886,1
95.62,0.99429,12.177,-0.95342,1
95.65100000000001,-2.2201,10.842,-0.6946399999999999,1
95.68,-5.2438,7.9679,-1.757,1
95.71,-5.8159,4.7944,-1.4574,1
95.74,-4.985,3.0237,-0.95342,1
95.77,-3.5958,3.4868,-0.8036,1
95.8,-2.3427,5.5571,0.57205,1
95.83,-2.2201,6.9328,0.84446,1
95.86,-3.3369999999999997,7.0553,-0.19068,1
95.89,-5.202999999999999,8.2403,-0.5311899999999999,1
95.92,-7.2052,9.6568,0.61292,1
95.95,-6.5514,10.842,0.040861,1
95.98,-4.9033,12.177,-2.6423,1
96.01,-6.0883,13.144,-3.2144,1
96.04,-7.2052,13.020999999999999,-1.9477,1
96.07,-5.4345,10.338,-2.1384,1
96.1,-4.4402,7.6683,-2.833,1
96.13,-5.3664,7.3141,-4.3313,1
96.16,-6.5514,8.4719,-5.1349,1
96.19,-6.6604,8.1995,-4.0589,1
96.22,-4.2904,7.2052,-2.3699,1
96.25,-1.5255,6.279,-1.2667,1
96.28,-2.2201,6.3607,1.4165,1
96.31,-3.5685,5.3664,0.84446,1
96.34,-3.7184,4.7535,-0.99429,1
96.37,-3.2961,5.9793,-1.9205,1
96.4,-3.5277,7.1234,-2.7513,1
96.43,-5.2438,8.5808,-2.3699,1
96.46,-6.8919,10.187999999999999,-1.4574,1
96.49,-7.5457,11.455,-0.84446,1
96.52,-7.2052,12.912,-2.1384,1
96.55,-7.0826,12.64,-4.2904,1
96.58,-4.8216,10.842,-3.9771,1
96.61,-1.185,10.42,-3.0237,1
96.64,1.2667,12.149000000000001,-1.9477,1
96.67,-0.10895999999999999,12.720999999999998,-0.5311899999999999,1
96.7,-4.8216,9.9565,-1.2258,1
96.73,-5.7886,6.3198,-1.6481,1
96.76,-4.7535,3.2961,-1.1169,1
96.79,-3.1735,2.5334,-0.84446,1
96.82,-1.9477,3.3369999999999997,-0.72188,1
96.85,-1.3348,4.7535,-0.50395,1
96.881,-1.8796,6.2109,-0.19068,1
96.92,-4.0589,7.8862,0.10895999999999999,1
96.95,-7.1643,9.5751,0.42223,1
96.98,-7.1234,11.564,0.040861,1
97.01,-5.7886,12.870999999999999,-1.757,1
97.04,-7.1234,12.870999999999999,-2.4925,1
97.07,-7.8589,12.367,-2.4517,1
97.1,-5.598,9.9565,-2.9148,1
97.13,-4.1406,7.6274,-3.6775,1
97.16,-4.7535,8.2812,-4.8216,1
97.19,-6.1292,9.9156,-5.2438,1
97.22,-6.4697,9.003,-3.5958,1
97.25,-4.6309,7.5048,-1.757,1
97.28,-2.2201,6.0202,-1.0759999999999998,1
97.31,-2.5606,6.0474,0.14982,1
97.34,-3.909,5.3664,1.6072,1
97.37,-3.5685,4.3994,0.38137,1
97.4,-2.5606,5.6661,-1.2667,1
97.43,-2.6423,7.2733,-2.7513,1
97.46,-4.7535,8.5808,-3.2961,1
97.49,-7.1234,10.187999999999999,-2.2201,1
97.52,-8.3084,10.924000000000001,-0.46308999999999995,1
97.55,-7.7772,12.149000000000001,0.34051,1
97.58,-6.7829,12.299000000000001,-1.9886,1
97.61,-5.598,10.950999999999999,-3.2144,1
97.64,-1.9205,10.079,-4.1814,1
97.67,0.42223,11.495999999999999,-4.1814,1
97.7,0.31327,12.64,-2.1112,1
97.73,-2.5606,11.222999999999999,0.42223,1
97.76,-4.7126,7.6955,-0.72188,1
97.79,-4.9033,4.2087,-1.1441,1
97.82,-4.5628,3.2144,-0.8036,1
97.85,-3.9499,3.7865,0.081722,1
97.898,-3.2144,4.522,0.46308999999999995,1
97.93,-2.7241,6.4016,-0.95342,1
97.96,-3.7592,8.3084,-1.0351,1
97.99,-6.1292,9.7658,0.46308999999999995,1
98.02,-6.9736,11.536,0.8036,1
98.05,-5.7886,12.64,-1.185,1
98.08,-6.3198,12.953,-3.1054,1
98.11,-7.1234,12.49,-3.3642,1
98.14,-5.9793,10.311,-2.9556,1
98.17,-4.985,8.2812,-3.8273,1
98.2,-5.8567,8.3493,-4.9033,1
98.23,-7.0417,8.8124,-4.3994,1
98.26,-6.5514,8.0769,-3.1735,1
98.29,-3.1463,7.1234,-1.5255,1
98.32,-1.3757,6.4016,1.5391,1
98.35,-2.1793,5.8295,1.3757,1
98.38,-2.7922,4.0589,-0.8853200000000001,1
98.41,-2.6832,4.1814,-1.6072,1
98.44,-3.0646,6.1292,-2.3427,1
98.47,-4.3721,7.8589,-2.2201,1
98.5,-6.4016,9.507,-1.3757,1
98.53,-7.5048,10.311,-1.1441,1
98.56,-7.2052,11.373,-0.61292,1
98.59,-6.4697,12.299000000000001,-1.185,1
98.62100000000001,-7.1234,12.217,-3.2961,1
98.65,-5.1757,10.992,-4.4811,1
98.68,-1.6072,10.12,-4.0589,1
98.71,0.50395,11.264000000000001,-2.5606,1
98.74,-0.19068,12.572000000000001,0.27241,1
98.77,-4.2495,10.61,-0.34051,1
98.8,-5.7478,6.7829,-2.0703,1
98.83,-5.3664,3.5958,-1.4165,1
98.86,-3.7865,2.9148,-0.8036,1
98.89,-2.7922,3.8273,-0.27241,1
98.92,-2.3427,5.1757,0.081722,1
98.95,-2.4517,6.2109,-0.23155,1
98.98,-3.7184,7.246,-0.14982,1
99.01,-6.0202,8.8941,0.14982,1
99.04,-6.9736,10.529000000000002,0.31327,1
99.07,-5.5162,12.068,-1.1169,1
99.1,-5.6661,12.530999999999999,-2.9148,1
99.13,-7.8589,12.870999999999999,-2.6423,1
99.16,-6.7421,11.264000000000001,-2.5334,1
99.19,-4.522,8.6898,-2.7922,1
99.22,-4.5901,8.3084,-4.3313,1
99.25,-6.5922,10.187999999999999,-5.4754,1
99.28,-7.5048,9.3436,-4.018,1
99.31,-5.3256,7.4639999999999995,-2.0703,1
99.34,-1.4574,6.0474,-0.6946399999999999,1
99.37,-1.185,5.9385,1.3076,1
99.4,-3.2553,5.1349,1.0759999999999998,1
99.43,-3.6366,3.9499,-0.38137,1
99.46,-3.3369999999999997,5.2847,-1.4574,1
99.49,-3.5685,7.2052,-2.833,1
99.52,-5.0123,8.3901,-2.833,1
99.55,-7.0145,9.4661,-1.4574,1
99.58,-8.2676,10.079,0.5311899999999999,1
99.61,-7.9270000000000005,11.795,0.8036,1
99.64,-7.0826,12.64,-1.3348,1
99.67,-7.3141,11.564,-3.3642,1
99.7,-4.7944,9.7249,-3.9499,1
99.73,-1.4574,8.8941,-3.5685,1
99.76,0.081722,10.569,-2.261,1
99.79,-0.0,11.727,-1.2667,1
99.82,-2.1384,10.338,-1.1169,1
99.85,-4.5901,7.5865,-1.757,1
99.88,-5.7069,4.3721,-1.3757,1
99.91,-5.8159,3.5685,-0.27241,1
99.94,-4.7126,4.0997,1.2258,1
99.97,-3.0646,5.2438,0.38137,1
100.0,-2.261,6.4016,-0.84446,1
100.03,-2.7241,7.8181,-1.5255,1
100.06,-4.3313,9.1529,-1.0759999999999998,1
100.09,-5.6252,10.950999999999999,-0.46308999999999995,1
100.12,-5.598,12.408,-1.0759999999999998,1
100.15,-6.6604,13.565999999999999,-2.3427,1
100.18,-8.0496,13.184000000000001,-2.9556,1
100.21,-5.9793,9.9565,-3.1463,1
100.24,-4.522,8.4991,-3.909,1
100.27,-5.6661,8.9622,-4.3721,1
100.3,-7.2733,9.0439,-3.7592,1
100.33,-6.5514,8.2403,-3.1463,1
100.36,-2.9148,6.7012,-1.9886,1
100.39,-1.6889,5.8567,-0.5311899999999999,1
100.42,-2.6015,5.3664,1.1169,1
100.45,-2.9829,4.0997,0.57205,1
100.48,-2.5334,4.4402,-0.65378,1
100.51,-2.7241,6.4016,-1.9477,1
100.54,-4.2904,7.7364,-2.8739,1
100.57,-6.5105,9.7249,-2.4108,1
100.6,-8.2676,11.727,-0.99429,1
100.63,-7.1234,13.020999999999999,0.38137,1
100.66,-5.7886,12.79,-1.5255,1
100.69,-5.0531,11.264000000000001,-3.4459,1
100.72,-2.7513,9.8884,-4.2087,1
100.75,-0.29965,10.992,-4.2087,1
100.78,0.19068,12.953,-3.1735,1
100.81,-2.5334,11.795,-0.42223,1
100.84,-5.0531,8.3084,-0.42223,1
100.87,-5.3256,4.3313,-1.2258,1
100.9,-4.5628,3.0646,-0.65378,1
100.93,-3.6366,3.6366,0.19068,1
100.96,-2.7513,4.3313,0.38137,1
100.99,-2.3427,5.093999999999999,-0.29965,1
101.02,-2.6832,6.0474,-0.99429,1
101.05,-3.9771,7.5865,-1.0759999999999998,1
101.08,-5.9385,9.8066,-0.50395,1
101.11,-6.851,12.49,0.19068,1
101.14,-7.3958,14.369000000000002,-0.6946399999999999,1
101.17,-8.0769,14.71,-2.6832,1
101.2,-5.6252,11.495999999999999,-4.1814,1
101.23,-3.7592,8.6625,-4.2495,1
101.26,-4.985,8.9213,-4.3721,1
101.29,-7.2052,9.9156,-3.8273,1
101.32,-7.2052,8.9622,-2.6423,1
101.35,-4.0589,6.9328,-2.261,1
101.38,-1.8387,5.6661,-1.6072,1
101.41,-1.6481,5.7478,-0.46308999999999995,1
101.44,-2.1793,5.093999999999999,0.76274,1
101.47,-2.9829,4.6718,1.4165,1
101.5,-3.0646,6.0202,-0.42223,1
101.53,-3.1735,7.5865,-1.9886,1
101.56,-4.3721,8.1995,-2.6015,1
101.59,-6.5105,9.616,-2.4925,1
101.62,-7.6955,11.345999999999998,-1.3757,1
101.65,-7.9679,13.443,-0.23155,1
101.68,-7.355,13.402000000000001,-0.84446,1
101.71,-5.2438,10.692,-2.5606,1
101.74,-1.8796,9.2755,-3.6775,1
101.77,0.081722,11.495999999999999,-4.3721,1
101.8,0.19068,12.98,-3.4459,1
101.83,-2.3427,11.727,-0.8036,1
101.86,-4.9442,8.3084,0.10895999999999999,1
101.89,-5.0531,4.2495,-0.23155,1
101.92,-4.7944,2.833,-0.10895999999999999,1
101.95,-4.2495,2.833,0.5311899999999999,1
101.98,-3.6775,3.3778,0.34051,1
102.01,-3.1463,5.2438,-0.46308999999999995,1
102.04,-2.7513,7.2052,-1.3076,1
102.07,-3.5685,9.3436,-1.1169,1
102.1,-5.598,11.373,0.31327,1
102.13,-6.7829,12.599,0.61292,1
102.16,-7.1234,13.484000000000002,-1.185,1
102.19,-7.6955,13.212,-2.8739,1
102.22,-6.5514,10.842,-3.1463,1
102.25,-4.9033,8.3901,-3.5958,1
102.28,-5.8159,8.0496,-4.5628,1
102.31,-7.8589,8.9213,-4.2904,1
102.34,-7.4367,8.3493,-3.4459,1
102.37,-3.6366,7.5048,-2.2201,1
102.4,-0.6946399999999999,6.2109,0.23155,1
102.43,-1.3348,6.0474,2.1793,1
102.46,-3.1735,4.6718,0.14982,1
102.49,-3.3369999999999997,3.9908,-0.99429,1
102.52,-3.2144,5.7478,-1.8796,1
102.55,-3.7592,7.4639999999999995,-2.3699,1
102.58,-5.6661,9.4253,-1.6481,1
102.61,-7.6274,10.311,-1.3348,1
102.64,-7.8181,10.883,-0.50395,1
102.67,-6.5922,12.258,-0.8036,1
102.7,-6.3607,12.027000000000001,-2.4517,1
102.73,-4.985,10.079,-3.1054,1
102.76,-1.8796,9.3027,-3.3369999999999997,1
102.79,-0.10895999999999999,10.924000000000001,-3.1463,1
102.82,-0.46308999999999995,12.720999999999998,-1.4165,1
102.85,-4.0589,11.605,-0.040861,1
102.88,-5.4073,7.5457,-1.7298,1
102.91,-4.9442,4.2904,-1.6072,1
102.94,-3.909,3.4868,-0.72188,1
102.97,-3.4051,4.1814,0.95342,1
103.0,-3.4051,4.8216,1.1169,1
103.03,-3.4051,5.3256,0.081722,1
103.06,-3.6366,6.5922,-0.91256,1
103.09,-4.6718,8.5808,-0.91256,1
103.12,-5.8976,10.529000000000002,0.10895999999999999,1
103.15,-6.0202,12.107999999999999,-0.081722,1
103.18,-6.4288,13.797,-1.9477,1
103.21,-7.5865,13.797,-3.5685,1
103.24,-6.279,10.651,-3.4459,1
103.27,-4.3313,8.54,-3.6366,1
103.3,-5.6661,9.3436,-4.6309,1
103.33,-7.9679,10.379000000000001,-3.8682,1
103.36,-7.2733,9.112,-2.4517,1
103.39,-2.9829,7.0145,-1.4165,1
103.42,-0.84446,5.2166,-0.42223,1
103.45,-1.6072,4.7126,-0.0,1
103.48,-3.5685,4.2495,0.10895999999999999,1
103.51,-4.1814,3.9908,-0.27241,1
103.54,-3.6775,6.0474,-0.8853200000000001,1
103.57,-3.1735,8.0769,-1.9205,1
103.6,-5.0531,9.3436,-2.3699,1
103.63,-7.6955,9.9156,-1.8387,1
103.66,-8.1586,10.147,-0.34051,1
103.69,-7.4639999999999995,11.877,1.4982,1
103.72,-6.9736,12.107999999999999,-1.4574,1
103.75,-5.9793,11.495999999999999,-4.2087,1
103.78,-2.6832,10.311,-5.093999999999999,1
103.81,0.10895999999999999,10.501,-3.7184,1
103.84,0.57205,11.985999999999999,-1.3757,1
103.87,-2.0703,11.536,0.9261799999999999,1
103.9,-4.9033,8.431000000000001,-0.61292,1
103.93,-5.5162,4.985,-1.6889,1
103.96,-5.1757,3.1463,-1.6481,1
103.99,-4.3721,3.4051,-1.4982,1
104.02,-3.1735,4.7535,-0.84446,1
104.05,-2.1384,6.17,0.50395,1
104.08,-2.4925,7.0145,1.5663,1
104.11,-4.7126,8.1177,0.23155,1
104.14,-6.7421,9.0848,-0.72188,1
104.17,-6.4288,10.569,-0.95342,1
104.2,-5.7886,12.681,-2.4517,1
104.23,-7.6274,13.375,-2.9829,1
104.26,-7.3958,12.177,-3.0237,1
104.29,-4.3313,9.3436,-3.3642,1
104.34,-4.0589,8.54,-4.018,1
104.38,-8.1177,9.9973,-4.4811,1
104.41,-6.6331,7.5865,-3.0646,1
104.44,-1.9477,5.8976,-1.3076,1
104.47,-0.8853200000000001,5.6661,0.65378,1
104.5,-2.9148,5.8976,1.4982,1
104.53,-4.0589,4.3313,0.040861,1
104.56,-3.3642,5.0123,-1.3348,1
104.59,-2.9148,7.0826,-2.7513,1
104.62,-4.2904,8.4991,-2.9556,1
104.65,-6.7829,9.6568,-1.1169,1
104.68,-7.7772,9.616,-0.50395,1
104.71,-7.5457,10.76,-0.57205,1
104.74,-7.1643,12.912,-2.0703,1
104.77,-6.7829,12.49,-4.018,1
104.8,-4.2904,10.311,-4.4402,1
104.83,-1.1169,9.9565,-3.0646,1
104.86,0.34051,11.455,-0.91256,1
104.89,-1.3076,11.605,0.99429,1
104.92,-4.018,8.9622,-1.3076,1
104.95,-4.7944,5.7069,-2.1112,1
104.98,-4.3994,3.2961,-1.5255,1
105.01,-4.2087,3.2144,-1.0351,1
105.04,-3.8273,4.4811,-0.34051,1
105.07,-3.1463,6.2109,0.14982,1
105.1,-2.7513,7.2052,0.34051,1
105.13,-3.6775,8.2812,0.57205,1
105.16,-5.9385,9.507,0.95342,1
105.19,-6.6331,10.692,0.23155,1
105.22,-5.3256,11.564,-1.3076,1
105.25,-5.8567,12.367,-3.0646,1
105.28,-7.8862,13.866,-4.018,1
105.31,-6.5922,12.83,-2.7922,1
105.34,-4.3721,9.112,-2.5334,1
105.37,-4.985,7.4639999999999995,-3.2553,1
105.4,-7.7772,8.3084,-2.6015,1
105.43,-7.6546,8.0088,-1.6481,1
105.46,-3.5277,7.0145,-2.7241,1
105.49,-0.34051,6.17,-2.4925,1
105.52,-0.27241,5.8976,-1.0351,1
105.55,-2.3699,6.0202,1.0351,1
105.58,-3.8682,4.7944,1.0351,1
105.61,-4.0589,5.7069,-0.50395,1
105.64,-3.3642,7.9679,-2.1384,1
105.67,-4.3994,8.7715,-2.9556,1
105.7,-6.3607,9.507,-1.8796,1
105.73,-8.0088,10.229,0.34051,1
105.76,-7.6955,11.918,0.6946399999999999,1
105.79,-6.3198,13.020999999999999,-2.5606,1
105.82,-5.093999999999999,12.177,-4.9033,1
105.85,-2.5606,9.9156,-4.2495,1
105.88,-0.10895999999999999,9.7658,-2.7513,1
105.91,0.65378,11.536,-1.4574,1
105.94,-1.6889,11.754000000000001,0.14982,1
105.97,-5.0123,9.1529,-1.2258,1
106.0,-5.7886,5.5571,-1.8796,1
106.03,-4.8625,3.2553,-1.5255,1
106.06,-3.8273,3.4051,-0.99429,1
106.09,-2.833,4.6309,-0.081722,1
106.12,-2.1384,5.598,0.76274,1
106.15,-2.9556,6.6604,0.5311899999999999,1
106.18,-4.7944,7.6955,-0.34051,1
106.21,-6.3198,9.112,-0.65378,1
106.24,-6.1292,11.264000000000001,-0.76274,1
106.27,-5.5571,13.212,-2.5334,1
106.3,-7.5457,13.443,-3.4051,1
106.33,-7.6955,11.877,-2.7241,1
106.36,-5.0123,9.1937,-2.9829,1
106.39,-4.4811,8.54,-4.0997,1
106.42,-6.8238,10.187999999999999,-4.985,1
106.45,-8.2676,9.6977,-3.909,1
106.48,-6.1292,7.6683,-2.7241,1
106.51,-1.5663,5.8295,-1.2258,1
106.54,-0.61292,5.2847,0.6946399999999999,1
106.57,-2.5606,5.5571,1.2667,1
106.6,-3.7184,4.0589,-0.081722,1
106.63,-3.3642,4.6037,-1.1441,1
106.66,-3.1463,6.7421,-2.3699,1
106.69,-4.5628,8.6217,-2.9148,1
106.72,-7.0145,10.147,-1.8796,1
106.75,-8.6625,10.924000000000001,0.23155,1
106.78,-7.6955,11.959000000000001,0.27241,1
106.81,-6.17,12.027000000000001,-2.2201,1
106.84,-5.3256,10.76,-3.5958,1
106.87,-2.833,9.9973,-4.1814,1
106.9,-0.50395,11.182,-4.018,1
106.93,-0.50395,13.443,-0.61292,1
106.96,-3.9771,12.107999999999999,0.99429,1
106.99,-5.5162,8.1586,-1.4574,1
107.02,-5.0123,4.9442,-1.6481,1
107.05,-3.7184,3.2553,-1.0759999999999998,1
107.08,-2.9556,3.2553,-0.38137,1
107.11,-2.3018,3.9908,0.8853200000000001,1
107.14,-2.4108,5.4345,0.31327,1
107.17,-3.2961,6.8238,-0.5311899999999999,1
107.2,-5.0531,8.54,-0.38137,1
107.23,-6.9736,9.8475,0.6946399999999999,1
107.26,-6.4016,11.373,-0.23155,1
107.29,-5.4073,12.681,-2.4517,1
107.32,-7.246,13.212,-2.7513,1
107.35,-7.6546,12.912,-2.4108,1
0.0,1.757,4.985,7.5457,2
0.029876,1.757,5.0531,8.0769,2
0.060028,1.3348,4.8625,8.0496,2
0.089935,1.185,5.093999999999999,8.1586,2
0.12009,1.2258,5.093999999999999,8.4991,2
0.14995999999999998,1.185,5.1757,8.431000000000001,2
0.18039000000000002,0.9261799999999999,5.2166,7.8589,2
0.20993,0.84446,5.5571,8.0088,2
0.23999,1.0351,5.5571,8.0496,2
0.26996,0.99429,5.2438,8.1586,2
0.30005,0.6946399999999999,5.2847,8.1177,2
0.32996,0.65378,5.1757,8.2403,2
0.35998,0.76274,5.2166,8.431000000000001,2
0.38995,0.61292,5.4073,8.1995,2
0.42111000000000004,0.46308999999999995,5.4345,7.6683,2
0.44988999999999996,0.61292,5.3256,7.7364,2
0.47989,0.72188,5.2847,7.9270000000000005,2
0.5098600000000001,0.42223,5.3256,7.5457,2
0.5414399999999999,0.38137,5.4073,7.6683,2
0.57007,0.76274,5.5571,8.1177,2
0.60004,0.61292,5.7069,8.0769,2
0.6299100000000001,0.46308999999999995,5.6252,7.8862,2
0.65991,0.38137,5.5162,7.8589,2
0.6903100000000001,0.42223,5.5162,7.9270000000000005,2
0.72,0.42223,5.4345,7.8589,2
0.7499100000000001,0.38137,5.4754,7.6955,2
0.77991,0.76274,5.4073,7.7772,2
0.81006,0.57205,5.6252,7.6955,2
0.84,-0.46308999999999995,5.2166,7.2052,2
0.88007,-0.46308999999999995,6.0202,7.5048,2
0.91025,-0.42223,5.5571,8.3901,2
0.94986,-1.2667,6.5105,7.1643,2
0.9802799999999999,-0.46308999999999995,6.5105,7.355,2
1.0099,0.081722,4.6718,8.3901,2
1.0401,-0.040861,4.0997,8.8532,2
1.0858,-0.040861,5.5571,8.7715,2
1.16,-0.27241,6.1292,6.8238,2
1.1899,0.081722,5.7886,7.1643,2
1.2199,0.42223,5.7478,7.5457,2
1.25,0.9261799999999999,6.3198,7.5457,2
1.28,1.0351,6.5514,6.8238,2
1.32,1.3757,6.7829,6.3198,2
1.3499,2.4925,7.246,6.9328,2
1.3799,2.4517,7.0826,6.7012,2
1.4099,2.0294,6.851,6.279,2
1.4399,2.0294,6.4424,6.7012,2
1.47,1.8796,6.3198,6.7421,2
1.4999,1.6481,6.0883,6.4016,2
1.5299,1.8796,5.9385,6.6331,2
1.56,2.4517,5.8567,7.4367,2
1.5899,2.4517,6.3198,7.2733,2
1.62,2.6015,6.6604,7.0553,2
1.6499,2.6423,6.9736,7.0553,2
1.68,2.3018,6.851,6.7421,2
1.7099,1.9886,6.6331,6.7012,2
1.74,1.8387,6.4424,6.8919,2
1.77,1.6889,6.4697,6.851,2
1.82,1.9886,6.4016,6.851,2
1.8805,-3.1463,13.484000000000002,1.6072,2
1.9102,-2.261,13.062000000000001,1.6889,2
1.9409999999999998,-0.61292,12.149000000000001,0.23155,2
1.9702,0.6946399999999999,11.645,-0.8853200000000001,2
2.0107,1.5663,11.140999999999998,-0.46308999999999995,2
2.0401,1.4165,10.12,1.3757,2
2.0706,0.27241,9.0439,1.7298,2
2.1002,-0.46308999999999995,7.5457,-0.29965,2
2.1313,-0.6946399999999999,6.6331,-0.8036,2
2.1701,-1.4165,6.0474,0.10895999999999999,2
2.2146,-2.2201,6.2381,1.4982,2
2.2513,-2.6423,7.0826,1.8387,2
2.2902,-3.1054,7.355,1.6072,2
2.3301,-2.9829,8.0088,2.1112,2
2.3772,-3.7865,10.338,2.261,2
2.4371,-4.6718,13.144,1.8387,2
2.4763,-3.6775,13.443,2.1519999999999997,2
2.5301,-1.9477,12.177,0.72188,2
2.5703,-0.23155,9.8475,-2.1793,2
2.6004,0.23155,9.3844,-1.6481,2
2.6302,-0.8853200000000001,9.5342,-0.46308999999999995,2
2.6602,-0.91256,9.1529,-0.42223,2
2.6902,-0.72188,8.2403,-0.46308999999999995,2
2.7204,-1.1441,7.0826,0.081722,2
2.7502,-1.4982,6.7421,0.14982,2
2.7804,-1.5663,6.8238,-0.46308999999999995,2
2.8104,-1.6889,7.1643,-0.46308999999999995,2
2.8405,-1.9205,7.5865,0.42223,2
2.8702,-2.5606,8.3084,0.57205,2
2.9008,-3.5958,9.616,0.10895999999999999,2
2.9302,-4.0997,11.305,0.14982,2
2.9609,-4.2087,12.367,0.65378,2
2.9903,-4.4811,12.449000000000002,1.4574,2
3.0216,-3.909,12.367,2.3699,2
3.0511,-3.8682,12.027000000000001,1.757,2
3.0907,-3.5958,10.692,-0.72188,2
3.1203,-0.91256,10.311,-1.9886,2
3.1509,0.14982,11.305,-1.8387,2
3.1801,0.10895999999999999,11.536,-0.040861,2
3.2108,-0.46308999999999995,11.032,0.84446,2
3.2483,-0.65378,9.616,-0.0,2
3.2802,-1.0759999999999998,7.5048,-0.040861,2
3.3102,-1.3757,6.2109,0.34051,2
3.3502,-1.185,5.4754,0.27241,2
3.3808,-1.185,5.4073,0.8036,2
3.4103,-1.4165,5.9385,0.99429,2
3.4406,-1.3757,7.0553,0.5311899999999999,2
3.4702,-0.95342,8.2403,0.42223,2
3.5002,-0.61292,9.4253,0.99429,2
3.5302,-0.29965,10.46,1.4574,2
3.5604,-0.0,10.992,2.0294,2
3.5902,0.38137,10.651,2.4108,2
3.6203,0.46308999999999995,10.187999999999999,2.8739,2
3.6504,-0.040861,11.795,2.833,2
3.6805,-1.0351,14.097000000000001,1.1441,2
3.7103,-2.0294,13.443,-1.6481,2
3.7402,-1.3757,11.073,-3.2961,2
3.7704,-1.2258,10.12,-1.7298,2
3.8007,-2.0703,10.27,-1.6481,2
3.8302,-1.9886,10.338,-2.7241,2
3.8609,-1.0759999999999998,9.7249,-1.8387,2
3.8902,-1.0759999999999998,8.1995,-0.081722,2
3.9204,-0.99429,6.9736,-0.27241,2
3.9502,-0.65378,6.8238,-1.5255,2
3.9803,-0.8853200000000001,7.2733,-1.6889,2
4.0103,-0.84446,7.8589,-0.6946399999999999,2
4.0507,-0.91256,8.2812,0.27241,2
4.0802,-1.4574,8.1995,0.081722,2
4.1108,-1.9886,8.3493,-0.42223,2
4.1402,-2.261,8.9213,-0.27241,2
4.1708,-2.6832,9.8475,0.31327,2
4.2002,-2.833,11.495999999999999,0.50395,2
4.2307,-3.5685,12.107999999999999,0.6946399999999999,2
4.2602,-3.8682,11.959000000000001,0.8853200000000001,2
4.2907,-3.5277,12.599,0.38137,2
4.3201,-3.0237,12.870999999999999,-0.29965,2
4.3509,-1.6072,11.918,-0.65378,2
4.3802,0.42223,11.414000000000001,-0.38137,2
4.4182,0.72188,11.222999999999999,-0.38137,2
4.4503,-0.081722,10.12,0.34051,2
4.4802,-0.46308999999999995,8.8532,0.31327,2
4.5113,-0.42223,7.4639999999999995,-0.34051,2
4.5403,-0.76274,6.4424,-0.14982,2
4.5714,-1.3348,6.0883,0.50395,2
4.6002,-1.5663,6.4016,1.185,2
4.6894,-1.757,7.0145,1.185,2
4.7803,0.14982,11.182,-1.2667,2
4.8104,1.4982,10.76,-0.6946399999999999,2
4.8401,1.2258,10.187999999999999,-0.040861,2
4.9204,-0.0,9.0848,0.9261799999999999,2
4.9602,0.081722,5.7069,-0.10895999999999999,2
4.9901,-0.0,4.985,-0.10895999999999999,2
5.0201,-0.19068,5.0123,-0.14982,2
5.0502,-0.42223,5.6252,-0.27241,2
5.0801,-0.8853200000000001,6.5922,0.50395,2
5.1102,-1.5663,8.1586,1.185,2
5.1403,-2.6832,10.187999999999999,0.8853200000000001,2
5.1702,-3.3369999999999997,12.027000000000001,0.57205,2
5.2001,-3.3642,13.144,0.9261799999999999,2
5.2302,-3.1463,13.375,1.2258,2
5.2602,-2.4517,13.716,1.2667,2
5.2902,-0.8036,12.027000000000001,0.46308999999999995,2
5.3201,1.185,10.992,-0.72188,2
5.3501,2.1793,11.918,-1.4982,2
5.38,3.5277,12.068,-1.0759999999999998,2
5.4102,1.5391,10.883,0.38137,2
5.44,-0.38137,8.9622,0.57205,2
5.4702,-0.23155,7.4367,-0.6946399999999999,2
5.5001,-0.42223,6.2109,-0.8853200000000001,2
5.5302,-1.0351,5.7069,-0.0,2
5.5601,-1.3757,5.4073,0.95342,2
5.5901,-1.2667,5.4073,1.3076,2
5.6201,-1.2258,6.0883,0.95342,2
5.6502,-1.6889,7.0553,0.6946399999999999,2
5.6801,-2.0294,8.8124,0.84446,2
5.7104,-1.7298,11.414000000000001,1.4165,2
5.7401,-1.3348,13.144,2.3018,2
5.7702,-2.8739,13.062000000000001,2.9148,2
5.8001,-3.4051,13.062000000000001,1.3757,2
5.8301,-2.0294,13.988,-0.5311899999999999,2
5.8602,-1.3757,13.184000000000001,-1.3348,2
5.8901,-0.19068,12.027000000000001,-2.833,2
5.9202,0.31327,11.114,-3.1735,2
5.9501,0.23155,10.501,-1.9886,2
5.9801,-0.040861,9.3436,-0.19068,2
